paper,target,model,fp kernel,count kernel,mixing method,rmse_avg,rmse_stdev,rmse_seed_fold_scores,r2_avg,r2_stdev,r2_seed_fold_scores,mae_avg,mae_stdev,mae_seed_fold_scores,cvpp_ama_avg,cvpp_ama_stdev,cvpp_ama_seed_fold_scores,nll_avg,nll_stdev,nll_seed_fold_scores,ece_avg,ece_stdev,ece_seed_fold_scores,Cv_avg,Cv_stdev,Cv_seed_fold_scores,RUSC_avg,RUSC_stdev,RUSC_seed_fold_scores,Running time (GPU),Running time (CPU)
Robust Learning from Literature Data_Model Generalizability and Uncertainty for Predicting Conjugated Polymer Solution Conformation,target_log Rg (nm),GpyroMCMC,TanimotoMatern32,RBF,product,0.22134375343108764,0.05605549805009432,"[0.16273662973987282, 0.28300941752450376, 0.2115080583490056, 0.19825503071156544, 0.2537095168803937, 0.21766909758687536, 0.2094497826188024, 0.11031295852036549, 0.21427076753739632, 0.36348266417727365, 0.15716894416688376, 0.216976474700986, 0.25177116045494236, 0.22990113622285158, 0.23993466227459645]",0.8539442938352312,0.07644559030079605,"[0.917568953371277, 0.8099418114905066, 0.8540550651673006, 0.8875061815796699, 0.8402605888343437, 0.8584731330171096, 0.8902413066873477, 0.9629008741826884, 0.8822345312393921, 0.6246225969947221, 0.9445013050132872, 0.8631914210794444, 0.7863233616083748, 0.8622851677000647, 0.825058109562939]",0.12016499927446224,0.022662647058360012,"[0.08682501827378916, 0.15370262753053873, 0.10867366954039642, 0.12097366044486778, 0.14049492574144096, 0.117143839704114, 0.11290298884659025, 0.07488588474154571, 0.13853936803100791, 0.1461432093073016, 0.10312640482121828, 0.1239999696162487, 0.15552835619466412, 0.1133204671353527, 0.10621459918785732]",,,,,,,,,,,,,,,,,159.717
Robust Learning from Literature Data_Model Generalizability and Uncertainty for Predicting Conjugated Polymer Solution Conformation,target_log Rg (nm),GpyroMCMC,TanimotoMatern32,RBF,averageProduct,0.31529080062707115,0.09003155348842638,"[0.1980101482932153, 0.34689939181367757, 0.38440622918629197, 0.16794115553370192, 0.3688101446767142, 0.24281480236361325, 0.3219125617045682, 0.28719586560297, 0.4786675440486495, 0.36981460421170187, 0.25382809293456354, 0.3151560629744573, 0.33319514559149943, 0.4666916793766866, 0.19401858109375733]",0.7026289045076287,0.15495057320021602,"[0.877962001293563, 0.7144436070650997, 0.5179234309757077, 0.9192775192851835, 0.6624452066099298, 0.8238852802205232, 0.7407283996527314, 0.7485411187392239, 0.41229406433839577, 0.6114303862443683, 0.8552466332891766, 0.7113713970825357, 0.6257667163838057, 0.4325094967544002, 0.8856083096797829]",0.18469961650762767,0.04366826769882972,"[0.1372020225797891, 0.21692745933124924, 0.18312889726593687, 0.10810906358251533, 0.24577706897773816, 0.15737963604235633, 0.17753515473492207, 0.16065718117809183, 0.2687063574643597, 0.2036382071768182, 0.1803637602837363, 0.17199606510182658, 0.18945534322096771, 0.24275597640496435, 0.12686205426914288]",,,,,,,,,,,,,,,,,143.774
Robust Learning from Literature Data_Model Generalizability and Uncertainty for Predicting Conjugated Polymer Solution Conformation,target_log Rg (nm),GpyroMCMC,TanimotoMatern52,Matern32,sum,0.33286431881423967,0.033535955435561114,"[0.27485021314351255, 0.34173899709684, 0.3401176969017997, 0.3288526557311119, 0.38049954387270085, 0.2818102637416768, 0.342014182766323, 0.3075492626588932, 0.4071705004485919, 0.3343675871401483, 0.3365456834249971, 0.3282408140917524, 0.3677581137904129, 0.310941528913623, 0.3105077384912115]",0.6874682420431413,0.06377604399672386,"[0.764867676625631, 0.7228761577796293, 0.6226071661234249, 0.6904841222067416, 0.6407085822222143, 0.7627758211850609, 0.7073373289384978, 0.7116366965471432, 0.5747496046145194, 0.6823498514947994, 0.7455295551511927, 0.6869071164914305, 0.5440999855933788, 0.7480838898955127, 0.707010075777941]",0.2285823954534586,0.022123382556659747,"[0.20122546981238626, 0.24055311895005055, 0.20418453434201503, 0.20847606929141804, 0.2759717119084466, 0.21740740591090163, 0.2390161942380133, 0.20933792412709223, 0.22253558402035675, 0.2548876260571286, 0.25526372698468847, 0.23075629612864848, 0.24126372025043774, 0.23073822488173856, 0.19711832489855644]",,,,,,,,,,,,,,,,,169.732
Robust Learning from Literature Data_Model Generalizability and Uncertainty for Predicting Conjugated Polymer Solution Conformation,target_log Rg (nm),GpyroMCMC,TanimotoMatern52,Matern32,product,0.1968339201648923,0.0548796027150052,"[0.12425726912032484, 0.23072684781901076, 0.20215134631191553, 0.16923168404458952, 0.2479258594417557, 0.18921162898757413, 0.21051829042181663, 0.11310417888740162, 0.20027277468785126, 0.34774040844255694, 0.1435762191971777, 0.1535534155480812, 0.20311866345680954, 0.22070921924033865, 0.19641099686618033]",0.8837643662039812,0.06989270513106524,"[0.951942210782866, 0.8736773940852977, 0.8666820993598219, 0.9180321435123061, 0.8474605355256104, 0.8930598008358969, 0.8891185825133748, 0.9609997030112378, 0.8971188182529263, 0.6564333185717219, 0.9536857830740412, 0.9314816341878513, 0.8609263862463129, 0.8730772623016347, 0.8827698207988212]",0.10672408835896,0.01927118036668111,"[0.07891628880421576, 0.131634540738422, 0.1026527220012387, 0.09682202694752798, 0.13513201180594464, 0.10214897698255763, 0.10455069440539581, 0.07850272969245956, 0.12628618504038389, 0.13530979064244153, 0.09126314565368422, 0.08916382609103754, 0.12897871021891086, 0.1065822653033025, 0.09291741105687729]",,,,,,,,,,,,,,,,,133.973
Robust Learning from Literature Data_Model Generalizability and Uncertainty for Predicting Conjugated Polymer Solution Conformation,target_log Rg (nm),GpyroMCMC,TanimotoMatern52,Matern32,averageProduct,0.2585832740432562,0.06936058582416442,"[0.13440773803644998, 0.2891725160816693, 0.3489554141660231, 0.17765707805061906, 0.3020111050986877, 0.2074859207176463, 0.3161830096117188, 0.2229102475062926, 0.3100260430133713, 0.330457123688181, 0.1757111246157275, 0.25740468999708194, 0.30182202017186494, 0.3399483158835546, 0.16459676400995454]",0.7994646190931757,0.09974829026772236,"[0.9437699171066982, 0.8015738809923287, 0.6027397861989809, 0.9096672450091854, 0.7736479732503047, 0.8714054379324472, 0.7498755433764857, 0.8485146342016914, 0.7534593883867917, 0.6897363073184523, 0.9306338139226231, 0.8074600097634859, 0.6929232591284407, 0.698890629944853, 0.9176714598648665]",0.15099421104644953,0.03144698296865952,"[0.10088027494894926, 0.17748367940755339, 0.17135077803461585, 0.10807100518923103, 0.1755265356029916, 0.1379809579974945, 0.15280702204683339, 0.12453841541090732, 0.20143872689862363, 0.1778662938938427, 0.11459813648470102, 0.15854694963964097, 0.17097044938269756, 0.18384474970654152, 0.10900919105211905]",,,,,,,,,,,,,,,,,156.886
Robust Learning from Literature Data_Model Generalizability and Uncertainty for Predicting Conjugated Polymer Solution Conformation,target_log Rg (nm),GpyroMCMC,TanimotoMatern52,Matern52,sum,0.3448952509822031,0.03631159676525067,"[0.27633221278252235, 0.36219285833426434, 0.35576716562332783, 0.3477964074375692, 0.39737314514816796, 0.29155430000012844, 0.35492553403924276, 0.3060623291850713, 0.42480654901900405, 0.3403196159974562, 0.3458195231959145, 0.34247073110874965, 0.3669553134589315, 0.3386020817864361, 0.3224509976162593]",0.6650207905085764,0.06608826770515129,"[0.7623251609523067, 0.6887104253878196, 0.5870790501370908, 0.6537973330748693, 0.6081357990147409, 0.7460874066571479, 0.6848236736802397, 0.7144183031305249, 0.5371134930752585, 0.6709403092353217, 0.7313119724814556, 0.6591722433517213, 0.5460882337998902, 0.7012707626814298, 0.6840376909688308]",0.238169673163824,0.02352793517995965,"[0.19765241102554706, 0.24667314265806534, 0.2145522833649652, 0.23181083540383676, 0.2840756024558208, 0.2256820999026129, 0.256014740117668, 0.2026668638861821, 0.23474984898795148, 0.2629645278310866, 0.26256424543780965, 0.24020282021949182, 0.25148269022842, 0.2485498723911239, 0.2129031135467786]",,,,,,,,,,,,,,,,,147.305
Robust Learning from Literature Data_Model Generalizability and Uncertainty for Predicting Conjugated Polymer Solution Conformation,target_log Rg (nm),GpyroMCMC,TanimotoMatern52,Matern52,product,0.21007178383200423,0.05558393558174073,"[0.1389286127619491, 0.2596567078918303, 0.22014792828085628, 0.18825261826286643, 0.24720252468727727, 0.20460525190043768, 0.2099525644959988, 0.10302052702490258, 0.20779338257902782, 0.34965409035491757, 0.15058849283971912, 0.1839388390240853, 0.24398985209086008, 0.21053207223993076, 0.23281329304540427]",0.8675202650349828,0.07257051803203562,"[0.9399236446594813, 0.8400132914693651, 0.8418881588776854, 0.8985709690744451, 0.8483493184838065, 0.8749513828274245, 0.8897137251708664, 0.9676437526793495, 0.8892469894786718, 0.6526414874260831, 0.9490513274422789, 0.9016815742315045, 0.7993271554516445, 0.8845124913469664, 0.8352887069051695]",0.11475601213668958,0.022167438728490085,"[0.0773057947134317, 0.14526173467175646, 0.11613434679597442, 0.10939006250488424, 0.14172626727542734, 0.10810331594043202, 0.11085797236070628, 0.07621962986356332, 0.1329736620436009, 0.13958232290817688, 0.0971591697612456, 0.10996768178043295, 0.14947028806270124, 0.10332050151835748, 0.10386743184965312]",,,,,,,,,,,,,,,,,156.2
Robust Learning from Literature Data_Model Generalizability and Uncertainty for Predicting Conjugated Polymer Solution Conformation,target_log Rg (nm),GpyroMCMC,TanimotoMatern52,Matern52,averageProduct,0.2812935297649667,0.08360006930767484,"[0.13125657562940313, 0.3112317674380516, 0.37656026094255063, 0.17136212803687514, 0.3349400054218906, 0.228077177258894, 0.33096928729959324, 0.2531920030215738, 0.3000021709301643, 0.36516409282905377, 0.18318470940841713, 0.29186356563149535, 0.3390024984016589, 0.42386907043980493, 0.17872763378507353]",0.7587566747255247,0.13195460318993812,"[0.9463756157442934, 0.7701456915790761, 0.5374015613652556, 0.9159553797332445, 0.7215978347845331, 0.844615033696696, 0.7259344238357761, 0.8045612929462649, 0.7691441366264633, 0.6211416596992427, 0.9246075703235075, 0.7524586233268258, 0.6126077954766259, 0.5318748899565322, 0.9029286117885345]",0.1621114969544875,0.038419349940561724,"[0.09830222615793213, 0.1890192107247575, 0.17339196550997543, 0.1060564682691161, 0.22304566757144406, 0.1492010630429824, 0.15605522500455826, 0.1425608511796129, 0.20534963364787306, 0.1885492535947705, 0.11923155852408737, 0.16769468385739758, 0.1868023748393527, 0.21182036428842338, 0.114591908105029]",,,,,,,,,,,,,,,,,179.897
Robust Learning from Literature Data_Model Generalizability and Uncertainty for Predicting Conjugated Polymer Solution Conformation,target_log Rg (nm),GpyroMCMC,TanimotoMatern52,RBF,sum,0.3544370101838711,0.03217153091203076,"[0.2955434593891981, 0.38571491149541215, 0.37434482129525454, 0.40476953111131386, 0.40759433986793864, 0.303095794991286, 0.360524497184293, 0.32147698084719245, 0.3735401010864505, 0.3541767156665302, 0.3509159014357971, 0.3434868262902029, 0.3710139147514359, 0.3401669583606324, 0.33019039898512637]",0.6460931551247479,0.06540686806074004,"[0.7281290003734932, 0.6469650776792911, 0.5428288154896402, 0.5310831345907661, 0.5877175468614064, 0.7255866968005067, 0.6748014055852414, 0.6849275908044854, 0.6420959783271206, 0.6435975072694617, 0.7233342514661172, 0.6571468020050852, 0.535991992498156, 0.6985031800478769, 0.6686883470725684]",0.2511074736144217,0.02419385672646298,"[0.21633110395267996, 0.24906197347899778, 0.23772728983339478, 0.28985589653430366, 0.2950311726717566, 0.23140254019143083, 0.2521253611043336, 0.21225362022535765, 0.2684865788379593, 0.2757589971085685, 0.26373184106367287, 0.23886287454096725, 0.260458133519237, 0.2518194325214816, 0.22370528863218458]",,,,,,,,,,,,,,,,,133.921
Robust Learning from Literature Data_Model Generalizability and Uncertainty for Predicting Conjugated Polymer Solution Conformation,target_log Rg (nm),GpyroMCMC,TanimotoMatern52,RBF,product,0.22654086855026281,0.055226844077197634,"[0.1572425087643026, 0.2897339732322919, 0.19575504268730912, 0.19322766577054631, 0.2635408000482973, 0.2260676506299265, 0.22827184683274862, 0.12591722103097663, 0.22254815822150395, 0.35768413710148667, 0.16374794584483807, 0.22681359006755386, 0.2691701001470122, 0.23196870273272874, 0.24642368514242022]",0.847933484483798,0.07560267140441936,"[0.9230408774338764, 0.8008026049422039, 0.8749852931388469, 0.89313909672471, 0.8276408742378666, 0.8473410815626222, 0.8696281569458538, 0.9516628686987348, 0.8729601057825414, 0.6365036281710573, 0.9397577726082723, 0.8505051679034071, 0.7557701675299847, 0.8597970118822112, 0.8154675596947808]",0.12156577654907942,0.022281404059401558,"[0.08880316866004227, 0.15303939008708373, 0.1046607385444634, 0.1164939735207589, 0.14446600203854496, 0.11823969761362316, 0.11925730732158897, 0.08502245810141201, 0.1411757900507122, 0.14275538066900587, 0.10598665865222688, 0.12214717473215318, 0.16381534895695118, 0.11084325286560047, 0.10678030642202403]",,,,,,,,,,,,,,,,,161.349
Robust Learning from Literature Data_Model Generalizability and Uncertainty for Predicting Conjugated Polymer Solution Conformation,target_log Rg (nm),GpyroMCMC,TanimotoMatern52,RBF,averageProduct,0.3194768860065833,0.08890843227260847,"[0.21544385652180986, 0.32850546797053065, 0.37878313832174537, 0.1847641435897398, 0.3689324691374467, 0.2393866436457166, 0.32645741084853985, 0.3007116593249263, 0.48854718740157926, 0.35315105658933094, 0.24893532892914538, 0.30898853807930077, 0.37367754480195614, 0.4763476259408445, 0.1995212189961376]",0.6944183445961905,0.1606929827558012,"[0.855526428835287, 0.7439233285289885, 0.5319239005724922, 0.9022952647070336, 0.6622212536831469, 0.8288230946942623, 0.7333557861717294, 0.7243162637666887, 0.387783332177875, 0.6456587277951704, 0.8607733504829701, 0.722557637873145, 0.5293055462386487, 0.40878357300925117, 0.8790276804061687]",0.1874331563226258,0.04495087379354076,"[0.14869530550351645, 0.20830521487701859, 0.17740572740181348, 0.1091539666077856, 0.2498061877059911, 0.1625636311517602, 0.1745181182768393, 0.16462736140466255, 0.2759452843917244, 0.21182549500832892, 0.171331490868361, 0.16431559811640775, 0.21598893862140794, 0.2472768535413091, 0.12973817136246055]",,,,,,,,,,,,,,,,,143.235
Robust Learning from Literature Data_Model Generalizability and Uncertainty for Predicting Conjugated Polymer Solution Conformation,target_log Rg (nm),GpyroMCMC,TanimotoRBF,Matern32,sum,0.33123256288161507,0.03308083911381493,"[0.27451137951712185, 0.33028915049317437, 0.3483891380831131, 0.31912906932331997, 0.38349768637233533, 0.28194070315524855, 0.3407221998414615, 0.30047080163777246, 0.40225997354016385, 0.3319014081917647, 0.3367943734179542, 0.33341672931904537, 0.3594751556524174, 0.31418040375324957, 0.31151027092608397]",0.6904939938142943,0.06269665933770673,"[0.7654470585959481, 0.7411349456313883, 0.6040280678519868, 0.7085171836047451, 0.63502420857501, 0.7625561659913497, 0.709544260780967, 0.7247577096034659, 0.584944898772479, 0.6870183251287225, 0.745153334993495, 0.6769551602659002, 0.5644050459410122, 0.7428084657267627, 0.7051150757511824]",0.22660387111041136,0.023736660100909697,"[0.19960773369181817, 0.22716496540206993, 0.20514816964388652, 0.20042139696922534, 0.2754458523674287, 0.21586403755565756, 0.24323164568193953, 0.1973819592125566, 0.22187650950423707, 0.26168265331442586, 0.2577932809594922, 0.23214984125867055, 0.23226371982107163, 0.22801061447951743, 0.20101568679417375]",,,,,,,,,,,,,,,,,172.341
Robust Learning from Literature Data_Model Generalizability and Uncertainty for Predicting Conjugated Polymer Solution Conformation,target_log Rg (nm),GpyroMCMC,TanimotoRBF,Matern32,product,0.19663634886815515,0.056730012768205634,"[0.12647408228345308, 0.2309526855519266, 0.20337854251871468, 0.17105666960803206, 0.24090504816105693, 0.18365417526704544, 0.21451255841483738, 0.10543605401545948, 0.19407255885986735, 0.35353384467236654, 0.135180259322484, 0.15777889496753164, 0.21482945384959304, 0.21804234504242967, 0.19973806048752984]",0.8830242444393293,0.07319774020724583,"[0.9502121637417767, 0.8734299814139788, 0.8650585254531213, 0.9162547370912955, 0.8559774937966769, 0.8992495599752602, 0.884871049600324, 0.9661086475711411, 0.903390378923654, 0.6448901551174377, 0.9589440741571895, 0.9276587757190936, 0.844427536769387, 0.8761259973940828, 0.8787645898655204]",0.10675794489369962,0.019640396737989518,"[0.07529179110729602, 0.13173598746807325, 0.09921325988325959, 0.09987589233699164, 0.13053448293429198, 0.10103961906955664, 0.1019903896387121, 0.07557066836189485, 0.12298508337407017, 0.13570308970434458, 0.08933771008096432, 0.09566323118477073, 0.1353700206283474, 0.11085258335190729, 0.09620536428101355]",,,,,,,,,,,,,,,,,143.843
Robust Learning from Literature Data_Model Generalizability and Uncertainty for Predicting Conjugated Polymer Solution Conformation,target_log Rg (nm),GpyroMCMC,TanimotoRBF,Matern32,averageProduct,0.26016369279746177,0.06959912143944688,"[0.14008942427506807, 0.28737555409277626, 0.34765180450646116, 0.1738059140846924, 0.30362482664976964, 0.2174190164560745, 0.3084354240948617, 0.2219040027825303, 0.3000014022808827, 0.3150338751530273, 0.17484105128848684, 0.26245579517643375, 0.3065498185564524, 0.3730800067852477, 0.17018747577916185]",0.7969959588739972,0.1018470895092755,"[0.93891552016981, 0.8040323187872942, 0.6057023705914064, 0.9135411756179268, 0.7712225988178973, 0.8587981480754068, 0.7619832050181935, 0.8498791950927063, 0.7691453195976776, 0.7180219966924435, 0.9313190777730324, 0.7998293646837128, 0.6832276939592938, 0.637337681004633, 0.9119837172285238]",0.1515083478271056,0.030755725102915837,"[0.10352519208026931, 0.1789028903681017, 0.1660600328901121, 0.10499778819314523, 0.1839201141434964, 0.1457372313398531, 0.15032909033686254, 0.12302515321131136, 0.19442716638519095, 0.16682034057533343, 0.11594818270674322, 0.15796323357450545, 0.17812426376009632, 0.1886599198949005, 0.11418461794666228]",,,,,,,,,,,,,,,,,151.74
Robust Learning from Literature Data_Model Generalizability and Uncertainty for Predicting Conjugated Polymer Solution Conformation,target_log Rg (nm),GpyroMCMC,TanimotoRBF,Matern52,sum,0.34413630517358407,0.03499278161349261,"[0.2738534474335615, 0.3634301361362005, 0.36350229840122433, 0.3323463879821261, 0.3853711476560927, 0.2967021534562774, 0.3523277880844795, 0.3213225658333246, 0.426145511439032, 0.3440792707853206, 0.341686355751033, 0.33767929377438605, 0.36884833959362906, 0.33275024573522294, 0.32199963554185146]",0.6660715767432059,0.06729117961546432,"[0.7665700355265164, 0.6865800159929943, 0.5689282996712022, 0.6838725908580777, 0.6314495419764108, 0.7370417892522009, 0.6894204225025817, 0.6852301955248786, 0.5341909185341449, 0.6636296257025713, 0.7376962052944365, 0.6686424305756307, 0.5413929307442314, 0.7115070185085985, 0.6849216304836109]",0.2373673985538075,0.023037055411191512,"[0.20187599385762953, 0.2459849508428054, 0.22106374385801544, 0.20948726967012285, 0.2827643677641181, 0.2279507445125237, 0.2498337780184896, 0.20978076675234558, 0.2350442477575845, 0.2712677814113075, 0.26233778182228346, 0.2371285777977574, 0.24892664450054022, 0.24352609824102014, 0.2135382315005692]",,,,,,,,,,,,,,,,,147.332
Robust Learning from Literature Data_Model Generalizability and Uncertainty for Predicting Conjugated Polymer Solution Conformation,target_log Rg (nm),GpyroMCMC,TanimotoRBF,Matern52,product,0.20946165242620934,0.05504955291908952,"[0.13314825556591017, 0.2570694357485349, 0.19277540819587669, 0.19284862682294812, 0.2484706930940945, 0.20589941149573635, 0.22543939185048772, 0.10890424470028887, 0.2150373189356957, 0.34958820030573334, 0.15955739774369962, 0.1686724712804166, 0.23113521240161838, 0.22304212595539336, 0.23033659229670636]",0.8693681832451539,0.0705445946152224,"[0.9448187999714992, 0.8431856872111576, 0.8787620866832963, 0.8935579261612046, 0.8467893675229491, 0.873364476576113, 0.872843458077696, 0.9638423475080968, 0.8813904145953108, 0.6527723900158804, 0.9428016910548677, 0.9173245723266017, 0.8199150971139695, 0.8703799232624636, 0.838774510596203]",0.113398689318674,0.021040815186338623,"[0.07722969693564015, 0.14094858254694634, 0.10124025693207457, 0.11008865005648019, 0.1360736113241734, 0.10899844062031898, 0.11415508328908582, 0.07817304801474644, 0.13637208324802885, 0.1397725502574928, 0.10022210319919042, 0.10405354160454078, 0.14461990638665048, 0.10790486709630277, 0.10112791826843846]",,,,,,,,,,,,,,,,,150.688
Robust Learning from Literature Data_Model Generalizability and Uncertainty for Predicting Conjugated Polymer Solution Conformation,target_log Rg (nm),GpyroMCMC,TanimotoRBF,Matern52,averageProduct,0.2809262243336109,0.07908258785329687,"[0.1301325382437302, 0.317205209199102, 0.35573746379030013, 0.18883230855412086, 0.33063427287341013, 0.24207427439603396, 0.30641315034752187, 0.25836489720002176, 0.31116276449350405, 0.35748001664368145, 0.19287632774427585, 0.2845372243327481, 0.3243004839903352, 0.4350359782124498, 0.17910645498292885]",0.7622315983979424,0.12319874420505977,"[0.9472901256872158, 0.7612378768643395, 0.587147994088808, 0.8979453421577822, 0.7287096774873912, 0.8249578590116612, 0.7650941133537283, 0.796493808197513, 0.751648174232987, 0.6369183844715576, 0.9164190780764583, 0.7647301825606503, 0.6454803817241876, 0.506884296637348, 0.9025166814175086]",0.16292595949929925,0.03716097549476732,"[0.09948419097004188, 0.19582536290085736, 0.16556404542441322, 0.11430500139486355, 0.21437533773180667, 0.15717069259441557, 0.1530834956560288, 0.1445370161663708, 0.21353428268880906, 0.17751425650712965, 0.12587657405156916, 0.1613878771174648, 0.18927070296554283, 0.21725868524220657, 0.11470187107796918]",,,,,,,,,,,,,,,,,211.156
Robust Learning from Literature Data_Model Generalizability and Uncertainty for Predicting Conjugated Polymer Solution Conformation,target_log Rg (nm),GpyroMCMC,TanimotoRBF,RBF,sum,0.35485604948345845,0.03359474835271719,"[0.28529997630330733, 0.3812749049976542, 0.37146514666066455, 0.3972461239520785, 0.40591004763737004, 0.2899838634682149, 0.3773419233558231, 0.3269810406200356, 0.36382595752726304, 0.3579596002072063, 0.3551684746437335, 0.3458319843721996, 0.3809809686148074, 0.3454569771782021, 0.33811375271331723]",0.6450295271941514,0.06776719600069454,"[0.7466484006800522, 0.655045945704158, 0.5498354069364821, 0.5483525500417217, 0.5911178364637897, 0.7488154040387021, 0.6437546390044226, 0.6740464201833873, 0.6604689656241964, 0.6359435340232702, 0.7165880749538404, 0.6524491559995607, 0.5107265580635216, 0.6890529654684313, 0.652597050726736]",0.25015230918232,0.02474926734810279,"[0.2065375663753733, 0.24625241223042216, 0.2385604267076003, 0.28243419964700683, 0.290201561112754, 0.22588830842349636, 0.2729586875426487, 0.2106782035659575, 0.25231465843347606, 0.2757678042466848, 0.2683561598461539, 0.24027917297803428, 0.2643828408049835, 0.2505543900395456, 0.227118245780663]",,,,,,,,,,,,,,,,,127.318
Robust Learning from Literature Data_Model Generalizability and Uncertainty for Predicting Conjugated Polymer Solution Conformation,target_log Rg (nm),GpyroMCMC,TanimotoRBF,RBF,product,0.22433650815946024,0.05828350565955764,"[0.14530459139230248, 0.2870845315059635, 0.20707031618339594, 0.20215982048924436, 0.2716477028900622, 0.22591683651731517, 0.21240399264194823, 0.11721039202281179, 0.21333635210800622, 0.3651838764130675, 0.15965734313440927, 0.23406730192029782, 0.2632214421015065, 0.2181532752267157, 0.24262984784485642]",0.8495298847126896,0.07967351259110232,"[0.934282829839096, 0.8044290271593897, 0.8601150849684451, 0.8830312328860369, 0.8168737355775151, 0.8475446970703482, 0.8871232614803785, 0.9581165113428395, 0.8832594207378508, 0.6211006075860377, 0.9427300115481242, 0.8407902969384625, 0.7664458397604252, 0.8759999222371626, 0.821105791558232]",0.12112840552654638,0.02213655629166139,"[0.08727409236679516, 0.15313628519579503, 0.11230336486100573, 0.1185836485447875, 0.147079989570555, 0.1204679147492918, 0.1091457176213211, 0.08366099669690169, 0.1364493049915108, 0.1418659940644865, 0.10698504894635977, 0.12909700967935417, 0.1593754263499227, 0.10798916765833114, 0.10351212160177772]",,,,,,,,,,,,,,,,,156.047
Robust Learning from Literature Data_Model Generalizability and Uncertainty for Predicting Conjugated Polymer Solution Conformation,target_log Rg (nm),GpyroMCMC,TanimotoRBF,RBF,averageProduct,0.31788258226613686,0.09106923089801981,"[0.20818446617467787, 0.34383093300183176, 0.39568333180564336, 0.19101797478347124, 0.3698199996071045, 0.2542412312059307, 0.3216443519694315, 0.28440400086095063, 0.4948432300210604, 0.3153760011692549, 0.2495542015455728, 0.3030816060372091, 0.3631521626466257, 0.48281883768446354, 0.19058640547882552]",0.6967719625850215,0.1660711715868986,"[0.8650984867335484, 0.7194729775839597, 0.48922374209110975, 0.8955691775521067, 0.6605941292017445, 0.8069199933176125, 0.7411602572833637, 0.7534062784831282, 0.37190204329317655, 0.7174092092893603, 0.8600802333919104, 0.7330639719055503, 0.5554482246115406, 0.39261103879955506, 0.8896196752376567]",0.18756765671237574,0.042512993056777956,"[0.14707049850865908, 0.215791114322719, 0.18616175241817268, 0.1249699682717067, 0.24621547014303982, 0.16751406126951673, 0.16962823549536404, 0.16174017345509875, 0.2748815714763129, 0.1978778934918507, 0.17531626338381867, 0.165564555791755, 0.2129529386407806, 0.24259799459674145, 0.12523235942010005]",,,,,,,,,,,,,,,,,137.452
Robust Learning from Literature Data_Model Generalizability and Uncertainty for Predicting Conjugated Polymer Solution Conformation,target_log Rg (nm),GpyroMCMC,Tanimoto,Matern32,sum,0.3338912330411638,0.029747403464860968,"[0.3118334256853154, 0.3428875315798431, 0.3506271717115216, 0.32260961176023484, 0.3823159338399227, 0.27555267174138154, 0.342318006140539, 0.30640045544206806, 0.39742221113880133, 0.32933758635914195, 0.33682773622367257, 0.3203331662109104, 0.3606407014258267, 0.311726036132064, 0.3175362502262147]",0.6857373077811689,0.05870685306063675,"[0.6973326944803084, 0.721010282662937, 0.5989243212117438, 0.7021244681141898, 0.6372700970696911, 0.7731939726558927, 0.706817132647716, 0.7137869545427618, 0.5948681519141936, 0.6918349965222088, 0.7451028423394189, 0.7018108431956789, 0.561575760352117, 0.7468111147964978, 0.6935959842121797]",0.22723427358988377,0.02295727290317112,"[0.19268994169098236, 0.2401582563452473, 0.2100686528511216, 0.20736650148674307, 0.27930515651940113, 0.20788091144103646, 0.23863656621426294, 0.20430039791909688, 0.22654629627566517, 0.25366429755675185, 0.2579247678219075, 0.2182548555630949, 0.23863648540891638, 0.22064140180817732, 0.21243961494585134]",,,,,,,,,,,,,,,,,126.146
Robust Learning from Literature Data_Model Generalizability and Uncertainty for Predicting Conjugated Polymer Solution Conformation,target_log Rg (nm),GpyroMCMC,Tanimoto,Matern32,product,0.2018455967379936,0.054770857752642954,"[0.125632250670632, 0.22080649359554, 0.20600438540075452, 0.17878071371705556, 0.2605814621747107, 0.1956869551916791, 0.22248106636354736, 0.12657522382826708, 0.20261681040035776, 0.35140417901552395, 0.1541612385836652, 0.1499400334271893, 0.2079785274288277, 0.23596312622402726, 0.18907148504812668]",0.8783522511839309,0.07116704907890684,"[0.9508727494369449, 0.8843066243288674, 0.8615515425046054, 0.9085209682521598, 0.831490032090173, 0.8856149962234193, 0.8761587818983255, 0.9511563601971359, 0.8946964376547977, 0.6491555877218638, 0.9466051117834663, 0.9346684080514079, 0.8541917568446066, 0.8549269421854091, 0.89136746858578]",0.11070994488795687,0.018795327479794705,"[0.07730386789631417, 0.13270327417989733, 0.10494438399383335, 0.10392946239609337, 0.13823553126209576, 0.11219962432462481, 0.10411202139794479, 0.08719065030470269, 0.12835520225388347, 0.1388402400655614, 0.09711916625488491, 0.09652598155581688, 0.1312759984732229, 0.11537564342394417, 0.09253812553653304]",,,,,,,,,,,,,,,,,131.287
